symbol,price,volume,percent_change,dollar_volume,day_range,timestamp,trades,avg_volume_5d,avg_range_5d,volume_surge_detected,volume_surge_ratio
CETX,1.23,4034,-1.9920318725099533,4961.82,0.030000000000000027,2025-08-27T00:00:00-04:00,,6651.8,0.049000000000000064,False,
TLSA,1.82,3839,-3.191489361702119,6986.9800000000005,0.09999999999999987,2025-08-27T00:00:00-04:00,,6482.4,0.11699999999999995,False,
AWRE,2.21,3830,-9.053497942386839,8464.3,0.25,2025-08-27T00:00:00-04:00,,968.8,0.06400000000000006,False,
SKYX,1.19,3819,-2.0576131687242905,4544.61,0.03500000000000014,2025-08-27T00:00:00-04:00,,4757.8,0.028000000000000025,False,
BZFD,1.99,3814,-0.9950248756218805,7589.86,0.05499999999999994,2025-08-27T00:00:00-04:00,,3567.2,0.051999999999999956,False,
PMEC,1.5,3754,11.94029850746268,5631.0,0.26,2025-08-27T00:00:00-04:00,,6763.0,0.17800000000000002,False,
MGX,1.88,3739,0.0,7029.32,0.05999999999999983,2025-08-27T00:00:00-04:00,,5711.2,0.06599999999999992,False,
GMGI,1.29,3646,1.5748031496063006,4703.34,0.03500000000000014,2025-08-27T00:00:00-04:00,,9056.6,0.10200000000000001,False,
CSTE,1.485,3623,-0.3355704697986506,5380.155000000001,0.08000000000000007,2025-08-27T00:00:00-04:00,,2797.4,0.06500000000000003,False,
HTZWW,3.18,3621,3.583061889250825,11514.78,0.18500000000000005,2025-08-27T00:00:00-04:00,,1453.8,0.088,False,
CRE,0.8046,3550,18.93569844789357,2856.33,0.13259999999999994,2025-08-27T00:00:00-04:00,,3495.8,0.06459999999999996,False,
ATOS,0.7645,3474,-1.6087516087516174,2655.873,0.018299999999999983,2025-08-27T00:00:00-04:00,,4065.2,0.014939999999999998,False,
FLL,3.79,3393,1.8817204301075225,12859.47,0.08999999999999986,2025-08-27T00:00:00-04:00,,7049.0,0.10399999999999991,False,
CGEN,1.455,3373,1.0416666666666752,4907.715,0.030000000000000027,2025-08-27T00:00:00-04:00,,3612.4,0.041999999999999996,False,
ISPR,3.13,3324,5.033557046979863,10404.119999999999,0.3700000000000001,2025-08-27T00:00:00-04:00,,2122.6,0.14000000000000004,False,
BGFV,1.42,3277,0.0,4653.34,0.0050000000000001155,2025-08-26T00:00:00-04:00,,1710.8,0.001000000000000023,False,
GRWG,1.69,3276,-7.397260273972603,5536.44,0.14000000000000012,2025-08-27T00:00:00-04:00,,6458.4,0.11100000000000007,False,
MYSZ,1.205,3265,2.5531914893617045,3934.3250000000003,0.004999999999999893,2025-08-27T00:00:00-04:00,,720.2,0.0009999999999999788,False,
BTMD,3.37,3224,1.5060240963855502,10864.880000000001,0.06000000000000005,2025-08-27T00:00:00-04:00,,4928.8,0.10400000000000001,False,
EVO,3.51,3190,0.28571428571427965,11196.9,0.04499999999999993,2025-08-27T00:00:00-04:00,,1163.0,0.014999999999999857,False,
MGRX,1.995,3187,9.615384615384617,6358.0650000000005,0.20499999999999985,2025-08-27T00:00:00-04:00,,2195.2,0.11000000000000001,False,
MATH,2.785,3137,-2.792321116928449,8736.545,0.17499999999999982,2025-08-27T00:00:00-04:00,,1945.6,0.10199999999999995,False,
WKSP,3.11,3110,3.6666666666666625,9672.1,0.19500000000000028,2025-08-27T00:00:00-04:00,,1511.6,0.10500000000000016,False,
MAXN,3.78,3107,-6.896551724137927,11744.46,0.3599999999999999,2025-08-27T00:00:00-04:00,,2381.6,0.29800000000000004,False,
BNZI,3.205,3071,-2.583586626139817,9842.555,0.06999999999999984,2025-08-27T00:00:00-04:00,,2115.2,0.10299999999999984,False,
CRIS,1.63,3038,-1.8072289156626522,4951.94,0.06000000000000005,2025-08-27T00:00:00-04:00,,2069.8,0.07400000000000002,False,
ELAB,1.98,3033,-2.4630541871921094,6005.34,0.1299999999999999,2025-08-27T00:00:00-04:00,,351405.6,0.34600000000000003,False,
MAGH,1.29,3012,8.403361344537823,3885.48,0.17000000000000015,2025-08-26T00:00:00-04:00,,2080.2,0.06399999999999997,False,
NVX,1.46,3006,6.5693430656934195,4388.76,0.07000000000000006,2025-08-27T00:00:00-04:00,,1791.6,0.03499999999999996,False,
OPAL,2.29,3000,-2.9661016949152477,6870.0,0.06999999999999984,2025-08-27T00:00:00-04:00,,5371.8,0.05999999999999996,False,
CAPT,0.9751,2977,-6.240384615384622,2902.8727,0.030000000000000027,2025-08-27T00:00:00-04:00,,1585.6,0.053000000000000026,False,
AVR,3.69,2935,-2.1220159151193654,10830.15,0.20500000000000007,2025-08-27T00:00:00-04:00,,3543.0,0.20800000000000002,False,
HIT,2.785,2895,-8.388157894736839,8062.575000000001,0.28000000000000025,2025-08-27T00:00:00-04:00,,4044.4,0.289,False,
HFFG,3.47,2854,-0.28735632183907434,9903.380000000001,0.14000000000000012,2025-08-27T00:00:00-04:00,,2874.2,0.10700000000000003,False,
TARA,3.23,2810,2.539682539682542,9076.3,0.08000000000000007,2025-08-27T00:00:00-04:00,,5083.4,0.09399999999999994,False,
WALD,1.615,2807,1.89274447949527,4533.305,0.05999999999999983,2025-08-27T00:00:00-04:00,,14264.2,0.11899999999999995,False,
YYAI,3.255,2767,-17.803030303030305,9006.585,0.8449999999999998,2025-08-27T00:00:00-04:00,,2253.8,0.516,False,
SEED,1.23,2699,11.818181818181808,3319.77,0.11499999999999999,2025-08-26T00:00:00-04:00,,762.0,0.025,False,
SLSN,3.59,2604,1.5558698727015479,9348.359999999999,0.23999999999999977,2025-08-27T00:00:00-04:00,,1240.2,0.09499999999999993,False,
FTHM,1.76,2587,-10.20408163265306,4553.12,0.15999999999999992,2025-08-27T00:00:00-04:00,,21164.6,0.47400000000000003,False,
CSAI,1.61,2585,-0.6172839506172845,4161.85,0.04999999999999982,2025-08-27T00:00:00-04:00,,4095.0,0.10699999999999998,False,
CISO,0.9346,2542,0.9832522960561856,2375.7532,0.016800000000000037,2025-08-27T00:00:00-04:00,,3733.8,0.03304,False,
LIXT,3.5,2532,7.033639143730887,8862.0,0.3599999999999999,2025-08-26T00:00:00-04:00,,2601.2,0.3460000000000001,False,
CVGI,1.78,2525,1.1363636363636374,4494.5,0.015000000000000124,2025-08-27T00:00:00-04:00,,2842.2,0.03400000000000003,False,
JUNS,1.485,2520,1.0204081632653146,3742.2000000000003,0.08000000000000007,2025-08-27T00:00:00-04:00,,2598.2,0.09400000000000008,False,
APM,2.26,2501,-11.718750000000009,5652.259999999999,0.18000000000000016,2025-08-27T00:00:00-04:00,,915289.0,0.6420000000000001,False,
DUO,1.53,2397,-6.990881458966565,3667.41,0.1200000000000001,2025-08-27T00:00:00-04:00,,10583.8,0.23900000000000002,False,
HOWL,1.36,2378,-0.7299270072992706,3234.0800000000004,0.029999999999999805,2025-08-27T00:00:00-04:00,,2732.6,0.036999999999999963,False,
FMST,3.14,2360,-1.2578616352201268,7410.400000000001,0.11500000000000021,2025-08-27T00:00:00-04:00,,1574.8,0.11499999999999995,False,
ACIU,2.06,2315,-0.9615384615384623,4768.900000000001,0.07000000000000028,2025-08-27T00:00:00-04:00,,1439.4,0.05400000000000009,False,
ACET,0.7637,2311,3.6649925342744702,1764.9107000000001,0.01970000000000005,2025-08-27T00:00:00-04:00,,3781.8,0.033560000000000034,False,
NNBR,2.56,2303,5.349794238683122,5895.68,0.18999999999999995,2025-08-27T00:00:00-04:00,,1780.6,0.09000000000000004,False,
BEEP,3.915,2284,-0.8860759493670921,8941.86,0.08499999999999996,2025-08-27T00:00:00-04:00,,1599.2,0.07899999999999982,False,
RPID,2.565,2274,-3.3898305084745712,5832.8099999999995,0.07500000000000018,2025-08-27T00:00:00-04:00,,1359.4,0.12100000000000008,False,
PHUN,2.65,2167,-0.3759398496240688,5742.55,0.03500000000000014,2025-08-27T00:00:00-04:00,,2889.0,0.053000000000000026,False,
BEAT,1.19,2099,2.5862068965517264,2497.81,0.020000000000000018,2025-08-27T00:00:00-04:00,,1197.4,0.014000000000000058,False,
BCDA,1.95,2098,0.5154639175257737,4091.1,0.030000000000000027,2025-08-27T00:00:00-04:00,,1628.8,0.06000000000000001,False,
YORKW,1.385,2049,35.78431372549019,2837.8650000000002,0.20999999999999996,2025-08-27T00:00:00-04:00,,849.6,0.06200000000000001,False,
AGMH,2.02,2035,-22.007722007722002,4110.7,0.5599999999999998,2025-08-27T00:00:00-04:00,,1068.4,0.23799999999999993,False,
AMIX,1.19,2033,2.5862068965517264,2419.27,0.08999999999999986,2025-08-27T00:00:00-04:00,,1457.4,0.051999999999999956,False,
HMR,1.41,2009,-7.236842105263164,2832.69,0.07000000000000006,2025-08-27T00:00:00-04:00,,943.6,0.020000000000000018,False,
YHC,0.9004,1993,2.5162245246498927,1794.4972,0.027699999999999947,2025-08-27T00:00:00-04:00,,2461.0,0.035699999999999975,False,
ADGM,1.65,1981,18.705035971223026,3268.6499999999996,0.15999999999999992,2025-08-27T00:00:00-04:00,,606.0,0.05299999999999998,False,
OKUR,2.83,1976,4.235727440147338,5592.08,0.08000000000000007,2025-08-27T00:00:00-04:00,,1220.2,0.06899999999999995,False,
SFWL,1.12,1953,10.344827586206918,2187.36,0.25,2025-08-27T00:00:00-04:00,,510.2,0.05,False,
BAOS,2.92,1949,0.6896551724137937,5691.08,0.6600000000000001,2025-08-26T00:00:00-04:00,,489.8,0.146,False,
BRAG,2.74,1934,0.9208103130755195,5299.160000000001,0.06999999999999984,2025-08-27T00:00:00-04:00,,1021.0,0.04999999999999991,False,
ATPC,1.4,1921,3.7037037037036904,2689.3999999999996,0.05499999999999994,2025-08-27T00:00:00-04:00,,2034.8,0.051000000000000024,False,
PSHG,1.935,1906,1.5748031496063006,3688.11,0.020000000000000018,2025-08-27T00:00:00-04:00,,3913.0,0.07500000000000004,False,
AIXI,1.61,1894,-12.499999999999998,3049.34,0.11999999999999988,2025-08-27T00:00:00-04:00,,3480.0,0.11000000000000001,False,
FARM,1.94,1889,-2.020202020202022,3664.66,0.17999999999999994,2025-08-27T00:00:00-04:00,,1367.2,0.06899999999999999,False,
OP,1.65,1828,6.109324758842442,3016.2,0.09999999999999987,2025-08-27T00:00:00-04:00,,37622.6,0.05208000000000003,False,
LEXX,0.8845,1827,-5.3605820671945255,1615.9814999999999,0.020100000000000007,2025-08-27T00:00:00-04:00,,2146.6,0.044539999999999955,False,
GOVX,0.7585,1824,-2.743941530965519,1383.504,0.03149999999999997,2025-08-27T00:00:00-04:00,,4481.0,0.02200000000000002,False,
NIPG,2.04,1811,-5.55555555555556,3694.44,0.10999999999999988,2025-08-27T00:00:00-04:00,,1545.4,0.08200000000000003,False,
MRM,1.995,1807,5.000000000000011,3604.965,0.11500000000000021,2025-08-27T00:00:00-04:00,,16747.0,0.11999999999999997,False,
WYHG,1.59,1787,-1.2422360248447215,2841.33,0.015000000000000124,2025-08-27T00:00:00-04:00,,2057.8,0.052000000000000005,False,
FEAM,3.48,1768,-0.571428571428572,6152.64,0.06000000000000005,2025-08-27T00:00:00-04:00,,2209.2,0.1,False,
GENK,3.385,1757,4.798761609907114,5947.445,0.08000000000000007,2025-08-27T00:00:00-04:00,,807.8,0.041000000000000016,False,
CING,4.225,1722,-1.7441860465116321,7275.45,0.14500000000000046,2025-08-27T00:00:00-04:00,,1626.6,0.13800000000000018,False,
ATLN,4.65,1707,1.086956521739146,7937.55,0.45500000000000007,2025-08-26T00:00:00-04:00,,1973.8,0.45199999999999985,False,
FLUX,1.67,1696,1.2121212121212133,2832.3199999999997,0.015000000000000124,2025-08-27T00:00:00-04:00,,1836.4,0.08400000000000003,False,
LTRN,4.03,1681,-11.622807017543847,6774.43,0.3899999999999997,2025-08-27T00:00:00-04:00,,1010.2,0.133,False,
INVE,3.73,1649,0.539083557951483,6150.7699999999995,0.10999999999999988,2025-08-27T00:00:00-04:00,,1155.2,0.0660000000000001,False,
UHG,4.16,1629,-3.703703703703707,6776.64,0.11500000000000021,2025-08-27T00:00:00-04:00,,1511.4,0.1370000000000003,False,
POAI,0.9206,1600,-1.010752688172051,1472.96,0.03720000000000001,2025-08-27T00:00:00-04:00,,559.0,0.010060000000000003,False,
IRD,1.22,1579,3.3898305084745797,1926.3799999999999,0.030000000000000027,2025-08-27T00:00:00-04:00,,781.8,0.03200000000000003,False,
PETS,3.13,1579,2.6229508196721336,4942.2699999999995,0.020000000000000018,2025-08-27T00:00:00-04:00,,1993.8,0.07099999999999991,False,
MNOV,1.38,1567,1.8450184501844953,2162.46,0.06999999999999984,2025-08-27T00:00:00-04:00,,513.4,0.01799999999999997,False,
BIVI,1.61,1563,1.8987341772151913,2516.4300000000003,0.050000000000000044,2025-08-27T00:00:00-04:00,,1468.2,0.04799999999999995,False,
KWM,1.87,1540,-1.0582010582010475,2879.8,0.030000000000000027,2025-08-27T00:00:00-04:00,,3856.8,0.07899999999999996,False,
ADVM,3.04,1523,-3.7974683544303827,4629.92,0.1499999999999999,2025-08-27T00:00:00-04:00,,1803.2,0.11699999999999999,False,
KRMD,4.32,1484,1.1709601873536468,6410.88,0.0,2025-08-27T00:00:00-04:00,,2723.6,0.08999999999999986,False,
NXXT,1.77,1481,1.7241379310344844,2621.37,0.040000000000000036,2025-08-27T00:00:00-04:00,,2703.0,0.10200000000000001,False,
CLRB,4.91,1477,2.9350104821803056,7252.070000000001,0.3000000000000007,2025-08-27T00:00:00-04:00,,894.2,0.19200000000000017,False,
JVA,4.11,1447,-0.9638554216867478,5947.17,0.0699999999999994,2025-08-27T00:00:00-04:00,,667.0,0.04600000000000008,False,
CELU,3.875,1437,-1.2738853503184668,5568.375,0.05500000000000016,2025-08-27T00:00:00-04:00,,566.0,0.041000000000000016,False,
GRCE,3.08,1432,-4.938271604938276,4410.56,0.16500000000000004,2025-08-27T00:00:00-04:00,,2029.4,0.08800000000000008,False,
BJDX,1.36,1422,-4.561403508771926,1933.92,0.05999999999999983,2025-08-26T00:00:00-04:00,,2498.0,0.06699999999999995,False,
KTTA,0.7599,1421,7.665060923774446,1079.8179,0.05070000000000008,2025-08-27T00:00:00-04:00,,509.8,0.010140000000000015,False,
RMCO,2.0,1420,12.359550561797752,2840.0,0.1399999999999999,2025-08-27T00:00:00-04:00,,1273.2,0.13199999999999998,False,
ORMP,2.2,1409,3.286384976525835,3099.8,0.07000000000000028,2025-08-27T00:00:00-04:00,,561.4,0.01800000000000006,False,
LCUT,3.98,1395,-0.9950248756218805,5552.1,0.06499999999999995,2025-08-26T00:00:00-04:00,,1721.6,0.1009999999999998,False,
MTEK,2.6,1390,-2.2556390977443628,3614.0,0.14000000000000012,2025-08-27T00:00:00-04:00,,858.0,0.09100000000000001,False,
BFRI,0.9,1376,-0.4975124378109396,1238.4,0.035800000000000054,2025-08-27T00:00:00-04:00,,19324.6,0.045420000000000016,False,
ZYXI,1.68,1373,1.81818181818182,2306.64,0.020000000000000018,2025-08-27T00:00:00-04:00,,3540.4,0.06499999999999999,False,
BMGL,1.97,1370,-2.4752475247524774,2698.9,0.06000000000000005,2025-08-27T00:00:00-04:00,,1830.2,0.03599999999999999,False,
BRRWW,1.44,1360,7.462686567164169,1958.3999999999999,0.0,2025-08-27T00:00:00-04:00,,352.0,0.0040000000000000036,False,
CLGN,2.965,1334,21.516393442622945,3955.31,0.1549999999999998,2025-08-27T00:00:00-04:00,,506.6,0.09500000000000001,False,
LITM,4.03,1328,2.5445292620865163,5351.84,0.17499999999999982,2025-08-27T00:00:00-04:00,,1507.8,0.18199999999999986,False,
BOSC,4.88,1316,2.3060796645702375,6422.08,0.08499999999999996,2025-08-27T00:00:00-04:00,,1164.2,0.133,False,
CBUS,1.32,1316,-3.6496350364963535,1737.1200000000001,0.040000000000000036,2025-08-27T00:00:00-04:00,,4873.2,0.06999999999999998,False,
MCHX,1.98,1315,-0.5025125628140708,2603.7,0.06999999999999984,2025-08-26T00:00:00-04:00,,577.2,0.03399999999999999,False,
SOND,1.9,1262,-1.0416666666666676,2397.7999999999997,0.06000000000000005,2025-08-27T00:00:00-04:00,,641.2,0.03199999999999994,False,
AIMD,3.8,1259,-1.0416666666666676,4784.2,0.30000000000000027,2025-08-27T00:00:00-04:00,,2495.0,0.14300000000000007,False,
KNDI,1.48,1254,-0.671140939597316,1855.92,0.06000000000000005,2025-08-27T00:00:00-04:00,,1379.2,0.06600000000000002,False,
BYSI,1.8,1231,1.1235955056179785,2215.8,0.025000000000000133,2025-08-27T00:00:00-04:00,,550.2,0.037000000000000054,False,
MESA,1.195,1202,0.8438818565400852,1436.39,0.0,2025-08-26T00:00:00-04:00,,1056.4,0.0030000000000000248,False,
HGBL,1.92,1181,-1.5384615384615399,2267.52,0.040000000000000036,2025-08-26T00:00:00-04:00,,761.4,0.01499999999999999,False,
CPSH,3.46,1151,-5.464480874316944,3982.46,0.08999999999999986,2025-08-27T00:00:00-04:00,,1080.4,0.10600000000000005,False,
LZMH,3.63,1111,2.8328611898017027,4032.93,0.18999999999999995,2025-08-27T00:00:00-04:00,,1305.4,0.08599999999999985,False,
HIHO,1.76,1110,4.14201183431953,1953.6,0.1200000000000001,2025-08-27T00:00:00-04:00,,302.0,0.029000000000000047,False,
KLXE,1.94,1085,-1.52284263959391,2104.9,0.10999999999999988,2025-08-27T00:00:00-04:00,,2121.2,0.060999999999999985,False,
TOUR,0.8576,1081,3.687583121750705,927.0656,0.0,2025-08-27T00:00:00-04:00,,4410.6,0.01619999999999997,False,
CBAT,0.9077,1065,1.0689232824852402,966.7004999999999,0.010000000000000009,2025-08-27T00:00:00-04:00,,923.2,0.019059999999999987,False,
CAMP,1.53,1051,-1.2903225806451624,1608.03,0.05499999999999994,2025-08-27T00:00:00-04:00,,849.0,0.05599999999999996,False,
STAK,1.46,1048,-1.3513513513513526,1530.08,0.10000000000000009,2025-08-27T00:00:00-04:00,,3821.6,0.16100000000000003,False,
CASI,2.25,1047,-2.386117136659443,2355.75,0.09999999999999964,2025-08-27T00:00:00-04:00,,1385.4,0.129,False,
NEPH,4.13,1041,-3.5046728971962695,4299.33,0.2450000000000001,2025-08-26T00:00:00-04:00,,684.2,0.06599999999999984,False,
MJID,1.24,1034,-4.615384615384619,1282.16,0.014999999999999902,2025-08-27T00:00:00-04:00,,13988.0,0.14899999999999997,False,
APVO,1.79,1003,-3.243243243243246,1795.3700000000001,0.050000000000000044,2025-08-27T00:00:00-04:00,,4755.2,0.10599999999999987,False,
